,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,ID,card_num
6652,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,With parents,-9786,-2559,0,1,0,Laborers,2.0,-39.0,2.0,M & Y & Y & 0 & 292500.0 & Commercial associate & Secondary / secondary special & Married & With parents & -9786 & -2559 & 0 & 1 & 0 & 2.0,1.0
6653,M,Y,Y,0,292500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23362,365243,0,1,0,,2.0,-39.0,2.0,M & Y & Y & 0 & 292500.0 & Pensioner & Secondary / secondary special & Civil marriage & House / apartment & -23362 & 365243 & 0 & 1 & 0 & 2.0,2.0
6654,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-10737,-3296,0,0,0,Cooking staff,2.0,-39.0,2.0,M & Y & Y & 0 & 292500.0 & Working & Secondary / secondary special & Married & House / apartment & -10737 & -3296 & 0 & 0 & 0 & 2.0,1.0
6655,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16150,-1618,0,0,1,Drivers,3.0,-39.0,2.0,M & Y & Y & 1 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -16150 & -1618 & 0 & 0 & 1 & 3.0,2.0
6656,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17571,-1508,1,0,0,Laborers,3.0,-39.0,1.0,M & Y & Y & 1 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -17571 & -1508 & 1 & 0 & 0 & 3.0,4.0
6657,M,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,-14082,-1800,0,0,0,Managers,3.0,-39.0,2.0,M & Y & Y & 1 & 180000.0 & Working & Higher education & Married & House / apartment & -14082 & -1800 & 0 & 0 & 0 & 3.0,12.0
6658,M,Y,Y,2,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-12529,-918,1,0,0,,4.0,-39.0,0.0,M & Y & Y & 2 & 108000.0 & State servant & Secondary / secondary special & Married & House / apartment & -12529 & -918 & 1 & 0 & 0 & 4.0,5.0
6659,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13022,-1600,0,0,0,Laborers,4.0,-39.0,2.0,M & Y & Y & 2 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -13022 & -1600 & 0 & 0 & 0 & 4.0,5.0
6660,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15210,-4707,0,0,1,Security staff,4.0,-39.0,2.0,M & Y & Y & 2 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -15210 & -4707 & 0 & 0 & 1 & 4.0,4.0
6661,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-13455,-2177,0,0,1,High skill tech staff,4.0,-39.0,2.0,M & Y & Y & 2 & 315000.0 & Working & Higher education & Married & House / apartment & -13455 & -2177 & 0 & 0 & 1 & 4.0,3.0
6662,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-16856,-1373,0,0,0,Core staff,4.0,-39.0,2.0,M & Y & Y & 2 & 315000.0 & Working & Higher education & Married & House / apartment & -16856 & -1373 & 0 & 0 & 0 & 4.0,4.0
6663,M,Y,Y,2,81000.0,Working,Higher education,Single / not married,House / apartment,-11882,-181,0,0,0,Low-skill Laborers,3.0,-39.0,2.0,M & Y & Y & 2 & 81000.0 & Working & Higher education & Single / not married & House / apartment & -11882 & -181 & 0 & 0 & 0 & 3.0,2.0
6664,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11493,-1284,0,1,0,,2.0,-40.0,2.0,F & N & N & 0 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -11493 & -1284 & 0 & 1 & 0 & 2.0,2.0
6665,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,With parents,-10071,-1648,1,1,0,,2.0,-40.0,2.0,F & N & N & 0 & 112500.0 & Working & Secondary / secondary special & Married & With parents & -10071 & -1648 & 1 & 1 & 0 & 2.0,1.0
6666,F,N,N,0,134419.5,Commercial associate,Higher education,Single / not married,House / apartment,-10339,-393,1,0,0,,1.0,-40.0,0.0,F & N & N & 0 & 134419.5 & Commercial associate & Higher education & Single / not married & House / apartment & -10339 & -393 & 1 & 0 & 0 & 1.0,6.0
6667,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21349,365243,0,0,0,,1.0,-40.0,2.0,F & N & N & 0 & 135000.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -21349 & 365243 & 0 & 0 & 0 & 1.0,2.0
6668,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-19657,-1710,0,0,0,Sales staff,2.0,-40.0,2.0,F & N & N & 0 & 157500.0 & Working & Higher education & Married & House / apartment & -19657 & -1710 & 0 & 0 & 0 & 2.0,5.0
6669,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-8678,-318,0,0,0,Laborers,1.0,-40.0,2.0,F & N & N & 0 & 157500.0 & Working & Secondary / secondary special & Single / not married & Municipal apartment & -8678 & -318 & 0 & 0 & 0 & 1.0,1.0
6670,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15864,-1532,0,0,0,Laborers,1.0,-40.0,2.0,F & N & N & 0 & 202500.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -15864 & -1532 & 0 & 0 & 0 & 1.0,1.0
6671,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21396,365243,0,0,0,,2.0,-40.0,2.0,F & N & N & 0 & 225000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21396 & 365243 & 0 & 0 & 0 & 2.0,1.0
6672,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19790,-653,1,1,0,Cooking staff,2.0,-40.0,2.0,F & N & N & 0 & 270000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -19790 & -653 & 1 & 1 & 0 & 2.0,2.0
6673,F,N,N,0,270000.0,State servant,Higher education,Married,House / apartment,-13266,-2341,1,1,0,Core staff,2.0,-40.0,1.0,F & N & N & 0 & 270000.0 & State servant & Higher education & Married & House / apartment & -13266 & -2341 & 1 & 1 & 0 & 2.0,3.0
6674,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22127,365243,0,0,0,,1.0,-40.0,0.0,F & N & N & 0 & 54000.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -22127 & 365243 & 0 & 0 & 0 & 1.0,1.0
6675,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16571,-2757,0,0,0,,2.0,-40.0,2.0,F & N & N & 0 & 67500.0 & Working & Secondary / secondary special & Married & Municipal apartment & -16571 & -2757 & 0 & 0 & 0 & 2.0,1.0
6676,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20145,365243,0,0,0,,2.0,-40.0,2.0,F & N & N & 0 & 81000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -20145 & 365243 & 0 & 0 & 0 & 2.0,4.0
6677,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-23069,-2285,0,0,0,,2.0,-40.0,2.0,F & N & N & 0 & 81000.0 & Working & Secondary / secondary special & Married & House / apartment & -23069 & -2285 & 0 & 0 & 0 & 2.0,1.0
6678,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21905,365243,0,1,0,,2.0,-40.0,2.0,F & N & N & 0 & 85500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21905 & 365243 & 0 & 1 & 0 & 2.0,1.0
6679,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23130,365243,0,1,0,,1.0,-40.0,2.0,F & N & N & 0 & 90000.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -23130 & 365243 & 0 & 1 & 0 & 1.0,7.0
6680,F,N,N,0,94500.0,Pensioner,Higher education,Married,House / apartment,-21373,365243,0,1,0,,2.0,-40.0,1.0,F & N & N & 0 & 94500.0 & Pensioner & Higher education & Married & House / apartment & -21373 & 365243 & 0 & 1 & 0 & 2.0,6.0
6681,F,N,N,1,126000.0,Working,Secondary / secondary special,Widow,House / apartment,-19691,-473,0,0,0,,2.0,-40.0,2.0,F & N & N & 1 & 126000.0 & Working & Secondary / secondary special & Widow & House / apartment & -19691 & -473 & 0 & 0 & 0 & 2.0,1.0
6682,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11398,-1687,0,0,0,Core staff,3.0,-40.0,1.0,F & N & N & 1 & 157500.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -11398 & -1687 & 0 & 0 & 0 & 3.0,1.0
6683,F,N,N,1,162000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15137,-2238,1,1,0,Sales staff,3.0,-40.0,1.0,F & N & N & 1 & 162000.0 & Working & Secondary / secondary special & Married & Municipal apartment & -15137 & -2238 & 1 & 1 & 0 & 3.0,3.0
6684,F,N,N,1,202500.0,Commercial associate,Higher education,Separated,House / apartment,-15578,-7949,1,1,0,,2.0,-40.0,2.0,F & N & N & 1 & 202500.0 & Commercial associate & Higher education & Separated & House / apartment & -15578 & -7949 & 1 & 1 & 0 & 2.0,4.0
6685,F,N,N,1,90000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11792,-126,0,0,0,Laborers,3.0,-40.0,1.0,F & N & N & 1 & 90000.0 & Commercial associate & Incomplete higher & Civil marriage & House / apartment & -11792 & -126 & 0 & 0 & 0 & 3.0,1.0
6686,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14701,-4135,0,0,0,High skill tech staff,3.0,-40.0,2.0,F & N & N & 1 & 90000.0 & Working & Secondary / secondary special & Married & House / apartment & -14701 & -4135 & 0 & 0 & 0 & 3.0,2.0
6687,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-21421,365243,0,0,0,,2.0,-40.0,1.0,F & N & Y & 0 & 112500.0 & Pensioner & Lower secondary & Married & House / apartment & -21421 & 365243 & 0 & 0 & 0 & 2.0,1.0
6688,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21781,365243,0,0,0,,2.0,-40.0,2.0,F & N & Y & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21781 & 365243 & 0 & 0 & 0 & 2.0,1.0
6689,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23504,365243,0,0,0,,2.0,-40.0,2.0,F & N & Y & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23504 & 365243 & 0 & 0 & 0 & 2.0,2.0
6690,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-21823,365243,0,0,0,,2.0,-40.0,2.0,F & N & Y & 0 & 126000.0 & Pensioner & Secondary / secondary special & Married & Rented apartment & -21823 & 365243 & 0 & 0 & 0 & 2.0,1.0
6691,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-21800,-2544,1,1,0,Laborers,2.0,-40.0,0.0,F & N & Y & 0 & 126000.0 & Working & Secondary / secondary special & Married & House / apartment & -21800 & -2544 & 1 & 1 & 0 & 2.0,2.0
6692,F,N,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-20596,-5156,0,0,0,High skill tech staff,2.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Commercial associate & Higher education & Civil marriage & House / apartment & -20596 & -5156 & 0 & 0 & 0 & 2.0,3.0
6693,F,N,Y,0,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10906,-1619,0,0,1,,2.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Commercial associate & Incomplete higher & Married & House / apartment & -10906 & -1619 & 0 & 0 & 1 & 2.0,2.0
6694,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11996,-450,0,0,0,Medicine staff,2.0,-40.0,0.0,F & N & Y & 0 & 135000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -11996 & -450 & 0 & 0 & 0 & 2.0,1.0
6695,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,0,0,0,Sales staff,1.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -17207 & -2796 & 0 & 0 & 0 & 1.0,5.0
6696,F,N,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-21943,365243,0,0,0,,1.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Pensioner & Higher education & Separated & House / apartment & -21943 & 365243 & 0 & 0 & 0 & 1.0,1.0
6697,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21613,365243,0,0,0,,1.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Pensioner & Secondary / secondary special & Separated & House / apartment & -21613 & 365243 & 0 & 0 & 0 & 1.0,6.0
6698,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20542,-9422,0,1,0,Core staff,2.0,-40.0,1.0,F & N & Y & 0 & 135000.0 & State servant & Secondary / secondary special & Married & House / apartment & -20542 & -9422 & 0 & 1 & 0 & 2.0,8.0
6699,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,0,1,0,Core staff,2.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Working & Higher education & Married & House / apartment & -12952 & -1587 & 0 & 1 & 0 & 2.0,1.0
6700,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211,-777,1,1,0,Core staff,2.0,-40.0,2.0,F & N & Y & 0 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -13211 & -777 & 1 & 1 & 0 & 2.0,10.0
6701,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20958,365243,0,1,0,,2.0,-40.0,1.0,F & N & Y & 0 & 144000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -20958 & 365243 & 0 & 1 & 0 & 2.0,2.0
6702,F,N,Y,0,171000.0,Working,Higher education,Single / not married,House / apartment,-10224,-2073,0,0,0,Laborers,1.0,-40.0,2.0,F & N & Y & 0 & 171000.0 & Working & Higher education & Single / not married & House / apartment & -10224 & -2073 & 0 & 0 & 0 & 1.0,5.0
6703,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-15111,-2019,1,1,0,Sales staff,2.0,-40.0,0.0,F & N & Y & 0 & 171000.0 & Working & Secondary / secondary special & Married & House / apartment & -15111 & -2019 & 1 & 1 & 0 & 2.0,7.0
6704,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21648,365243,0,1,0,,2.0,-40.0,2.0,F & N & Y & 0 & 180000.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -21648 & 365243 & 0 & 1 & 0 & 2.0,1.0
6705,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21110,365243,0,0,0,,2.0,-40.0,1.0,F & N & Y & 0 & 189000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21110 & 365243 & 0 & 0 & 0 & 2.0,1.0
6706,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,-19063,-2213,1,1,1,Laborers,1.0,-40.0,2.0,F & N & Y & 0 & 193500.0 & Working & Secondary / secondary special & Separated & House / apartment & -19063 & -2213 & 1 & 1 & 1 & 1.0,4.0
6707,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-17713,-718,1,1,0,Managers,2.0,-40.0,0.0,F & N & Y & 0 & 202500.0 & Commercial associate & Higher education & Married & House / apartment & -17713 & -718 & 1 & 1 & 0 & 2.0,2.0
6708,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19317,-6590,1,1,1,Laborers,2.0,-40.0,2.0,F & N & Y & 0 & 202500.0 & Working & Secondary / secondary special & Married & House / apartment & -19317 & -6590 & 1 & 1 & 1 & 2.0,5.0
6709,F,N,Y,0,207000.0,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,0,0,0,Medicine staff,1.0,-40.0,2.0,F & N & Y & 0 & 207000.0 & State servant & Secondary / secondary special & Widow & House / apartment & -19876 & -5865 & 0 & 0 & 0 & 1.0,1.0
6710,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,0,1,0,Managers,2.0,-40.0,1.0,F & N & Y & 0 & 225000.0 & Commercial associate & Higher education & Married & House / apartment & -9418 & -1595 & 0 & 1 & 0 & 2.0,5.0
6711,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14511,-1789,0,0,1,Laborers,2.0,-40.0,2.0,F & N & Y & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -14511 & -1789 & 0 & 0 & 1 & 2.0,1.0
6712,F,N,Y,0,238500.0,Working,Higher education,Married,House / apartment,-17001,-4967,0,1,0,Core staff,2.0,-40.0,0.0,F & N & Y & 0 & 238500.0 & Working & Higher education & Married & House / apartment & -17001 & -4967 & 0 & 1 & 0 & 2.0,1.0
6713,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537,-13735,0,0,0,Core staff,1.0,-40.0,1.0,F & N & Y & 0 & 247500.0 & Commercial associate & Higher education & Single / not married & House / apartment & -21537 & -13735 & 0 & 0 & 0 & 1.0,1.0
6714,F,N,Y,0,257625.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13898,-609,0,0,0,Laborers,2.0,-40.0,2.0,F & N & Y & 0 & 257625.0 & Commercial associate & Secondary / secondary special & Civil marriage & House / apartment & -13898 & -609 & 0 & 0 & 0 & 2.0,1.0
6715,F,N,Y,0,274500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22936,365243,0,0,0,,2.0,-40.0,2.0,F & N & Y & 0 & 274500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22936 & 365243 & 0 & 0 & 0 & 2.0,1.0
6716,F,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-17837,-468,0,1,0,Secretaries,2.0,-40.0,2.0,F & N & Y & 0 & 315000.0 & Commercial associate & Higher education & Married & House / apartment & -17837 & -468 & 0 & 1 & 0 & 2.0,1.0
6717,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20186,365243,0,0,0,,1.0,-40.0,1.0,F & N & Y & 0 & 315000.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -20186 & 365243 & 0 & 0 & 0 & 1.0,1.0
6718,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-16182,-3163,0,1,0,Managers,2.0,-40.0,0.0,F & N & Y & 0 & 360000.0 & State servant & Higher education & Married & House / apartment & -16182 & -3163 & 0 & 1 & 0 & 2.0,2.0
6719,F,N,Y,0,40500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18207,365243,0,1,0,,2.0,-40.0,2.0,F & N & Y & 0 & 40500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -18207 & 365243 & 0 & 1 & 0 & 2.0,2.0
6720,F,N,Y,0,427500.0,Working,Higher education,Married,House / apartment,-19889,-3600,1,0,0,Managers,2.0,-40.0,0.0,F & N & Y & 0 & 427500.0 & Working & Higher education & Married & House / apartment & -19889 & -3600 & 1 & 0 & 0 & 2.0,1.0
6721,F,N,Y,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21371,365243,0,0,0,,2.0,-40.0,2.0,F & N & Y & 0 & 49500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21371 & 365243 & 0 & 0 & 0 & 2.0,1.0
6722,F,N,Y,0,85500.0,Pensioner,Lower secondary,Civil marriage,House / apartment,-24101,365243,0,1,0,,2.0,-40.0,2.0,F & N & Y & 0 & 85500.0 & Pensioner & Lower secondary & Civil marriage & House / apartment & -24101 & 365243 & 0 & 1 & 0 & 2.0,1.0
6723,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18656,-2656,0,0,0,Laborers,2.0,-40.0,2.0,F & N & Y & 0 & 90000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -18656 & -2656 & 0 & 0 & 0 & 2.0,2.0
6724,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24629,365243,0,0,0,,1.0,-40.0,2.0,F & N & Y & 0 & 90000.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -24629 & 365243 & 0 & 0 & 0 & 1.0,1.0
