ID,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,year_total,work_total,Nth_card,ability
7816,M,Y,Y,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,10338,-969,0,1,1,Core staff,2,12,2,28.25,2.58,2,19.21229587
7817,M,Y,Y,0,180000,Commercial associate,Higher education,Civil marriage,With parents,9859,-773,0,0,0,Sales staff,2,3,1,27,2.08,1,19.81069778
7818,M,Y,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,9925,-1023,0,0,0,Laborers,2,15,2,27.17,2.75,3,20.22017524
7819,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,11445,-3319,0,0,0,Sales staff,2,15,0,31.33,9.08,3,22.15111986
7820,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16066,-1434,0,0,0,Laborers,2,30,1,44,3.92,1,12.30180426
7821,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,9952,-1801,0,0,1,Drivers,2,13,2,27.25,4.92,1,22.08317998
7822,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,12365,-1141,0,0,0,Laborers,2,5,2,33.83,3.08,3,16.03706344
7823,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,15053,-1131,0,0,0,Managers,2,16,2,41.17,3.08,4,12.92917684
7824,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,15516,-1301,0,0,0,Laborers,2,28,2,42.5,3.5,2,12.66268027
7825,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,16244,-8206,0,0,0,Core staff,2,17,0,44.5,22.42,2,22.39363026
7826,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,17975,-3476,0,0,0,Drivers,2,2,0,49.25,9.5,9,12.41464929
7827,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,21202,-1696,0,0,0,Drivers,2,5,2,58.08,4.58,6,9.227929868
7828,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,13671,-473,1,1,0,Laborers,2,3,1,37.42,1.25,2,13.63843007
7829,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11675,-795,0,0,0,Laborers,1,52,2,32,2.17,1,16.54411765
7830,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,20283,-3447,0,0,0,Drivers,1,2,1,55.5,9.42,9,10.69137562
7831,M,Y,Y,0,180000,Pensioner,Higher education,Married,House / apartment,18772,0,0,0,0,retired,2,37,2,51.42,0,1,9.588749201
7832,M,Y,Y,0,180000,Pensioner,Higher education,Married,House / apartment,20693,0,0,0,0,retired,2,3,1,56.67,0,3,8.698593727
7833,M,Y,Y,0,180000,Pensioner,Higher education,Married,House / apartment,23546,0,0,0,0,retired,2,50,2,64.5,0,1,7.64461055
7834,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,19979,0,0,0,0,retired,2,17,2,54.67,0,2,9.009459933
7835,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23289,0,0,1,0,retired,2,22,2,63.75,0,9,7.728970759
7836,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,24780,0,0,0,0,retired,2,35,2,67.83,0,4,7.263922518
7837,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,18513,0,0,0,0,retired,2,34,2,50.67,0,3,9.722897423
7838,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Separated,House / apartment,22983,0,0,1,0,retired,1,36,1,62.92,0,1,7.831875734
7839,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22426,0,0,0,0,retired,1,5,2,61.42,0,3,8.026397931
7840,M,Y,Y,0,180000,State servant,Higher education,Married,House / apartment,10091,-643,0,0,0,High skill tech staff,2,3,1,27.58,1.75,8,19.05165114
7841,M,Y,Y,0,180000,State servant,Higher education,Single / not married,House / apartment,8190,-886,0,0,1,no_data,1,4,2,22.42,2.42,2,24.64403067
7842,M,Y,Y,0,180000,State servant,Higher education,Single / not married,House / apartment,8507,-1082,0,0,0,Core staff,1,8,0,23.25,2.92,3,24.24242424
7843,M,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,9570,-2620,0,0,0,Drivers,2,20,2,26.17,7.17,5,25.89928058
7844,M,Y,Y,0,180000,Working,Higher education,Married,House / apartment,11993,-4826,0,1,0,Laborers,2,11,2,32.83,13.17,2,25.11511093
7845,M,Y,Y,0,180000,Working,Higher education,Married,House / apartment,15444,-393,0,0,0,Secretaries,2,45,1,42.25,1,1,11.95933825
7846,M,Y,Y,0,180000,Working,Higher education,Married,House / apartment,17704,-3961,0,0,0,Managers,2,6,2,48.5,10.83,1,13.09757695
7847,M,Y,Y,0,180000,Working,Higher education,Married,House / apartment,21753,-4540,0,0,0,no_data,2,14,2,59.58,12.42,11,10.45721257
7848,M,Y,Y,0,180000,Working,Higher education,Married,With parents,11089,-1467,0,0,0,Laborers,2,6,1,30.33,4,13,18.70712949
7849,M,Y,Y,0,180000,Working,Higher education,Single / not married,Co-op apartment,9427,-338,0,0,0,Drivers,1,12,2,25.83,0.92,1,19.80415887
7850,M,Y,Y,0,180000,Working,Higher education,Single / not married,House / apartment,9435,-532,0,0,0,Drivers,1,10,1,25.83,1.42,3,20.21790408
7851,M,Y,Y,0,180000,Working,Incomplete higher,Married,House / apartment,17115,-4599,0,1,0,Laborers,2,12,2,46.83,12.58,4,14.38159156
7852,M,Y,Y,0,180000,Working,Incomplete higher,Married,House / apartment,21122,-3922,0,0,0,no_data,2,8,2,57.83,10.75,1,10.46511628
7853,M,Y,Y,0,180000,Working,Incomplete higher,Married,With parents,10722,-93,0,0,0,Cooking staff,2,18,2,29.33,0.25,2,16.93480102
7854,M,Y,Y,0,180000,Working,Incomplete higher,Single / not married,House / apartment,10789,-1702,0,0,0,Laborers,1,14,1,29.5,4.67,3,19.80851766
7855,M,Y,Y,0,180000,Working,Lower secondary,Single / not married,House / apartment,11988,-2495,0,0,0,Laborers,1,34,2,32.83,6.83,3,18.96133993
7856,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,10940,-1392,0,0,0,no_data,2,12,2,29.92,3.75,1,18.85211563
7857,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,11222,-1386,0,0,0,Drivers,2,42,2,30.75,3.75,2,18.300122
7858,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,12488,-747,0,0,1,Laborers,2,0,1,34.17,2,7,15.33089175
7859,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,12604,-2620,1,1,0,Managers,2,26,2,34.5,7.17,4,18.02884615
7860,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,12917,-1766,1,0,0,Sales staff,2,31,2,35.33,4.83,6,16.14205004
7861,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,13052,-1009,0,0,0,High skill tech staff,2,23,2,35.75,2.75,1,14.94644192
7862,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,13194,-809,0,0,0,Drivers,2,10,2,36.08,2.17,4,14.53371013
7863,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,14070,-209,0,1,0,Drivers,2,19,2,38.5,0.5,1,12.98607604
7864,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,14321,-1537,0,0,0,Drivers,2,6,2,39.17,4.17,5,14.08010013
7865,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,15494,-1904,1,1,0,no_data,2,26,2,42.42,5.17,1,13.24503311
7866,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,15623,-1645,0,0,0,Laborers,2,42,1,42.75,4.5,1,12.87737874
7867,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,16199,-3748,0,0,0,Core staff,2,36,2,44.33,10.25,1,14.45667015
7868,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,16280,-3062,0,1,1,Managers,2,5,2,44.58,8.33,5,13.61779392
7869,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,16587,-1050,0,1,0,no_data,2,32,2,45.42,2.83,3,11.58524812
7870,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,16829,-3542,0,0,0,Laborers,2,46,2,46.08,9.67,1,13.54707609
7871,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,16942,-1680,0,0,0,Laborers,2,31,2,46.42,4.58,2,11.79399817
7872,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,17158,-2990,0,0,0,Sales staff,2,7,1,47,8.17,6,12.70468662
7873,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,17176,-132,0,0,0,Laborers,2,10,1,47,0.33,2,10.5609012
7874,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,18679,-1797,0,0,0,Drivers,2,10,2,51.17,4.92,1,10.66224381
7875,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,18854,-948,1,0,0,Laborers,2,3,1,51.58,2.58,2,10.05249637
7876,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,19200,-1570,1,1,1,Drivers,2,34,0,52.58,4.25,1,10.20986954
7877,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,19438,-5314,0,0,0,Drivers,2,3,1,53.25,14.5,4,12.74426508
7878,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,19565,-3246,0,0,0,no_data,2,5,2,53.58,8.83,6,11.03008763
7879,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,20014,-249,1,1,0,Security staff,2,11,2,54.83,0.67,3,9.107007336
7880,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,20107,-8040,1,0,0,Laborers,2,3,1,55.08,22,2,14.91671501
7881,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,20201,-596,1,1,0,Drivers,2,31,1,55.33,1.58,1,9.181331293
7882,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,21684,-2422,0,0,0,Drivers,2,9,2,59.33,6.58,4,9.344824006
7883,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,8746,-1193,1,0,0,IT staff,2,9,1,23.92,3.25,1,23.8315901
7884,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,9145,-1509,0,0,0,Laborers,2,34,2,25,4.08,1,23.57255107
7885,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,9393,-2757,1,1,0,Laborers,2,38,2,25.67,7.5,1,27.12477396
7886,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,With parents,14332,-1782,0,0,0,no_data,2,27,2,39.25,4.83,1,14.34262948
7887,M,Y,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,19120,-1923,0,0,0,Drivers,1,1,1,52.33,5.25,1,10.46694191
7888,M,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,11954,-467,0,0,1,Drivers,1,48,1,32.75,1.25,1,15.6698877
7889,M,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,18475,-1782,0,0,0,Cleaning staff,1,22,2,50.58,4.83,3,10.78296292
7890,M,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,19307,-603,1,1,0,Laborers,1,7,2,52.83,1.58,3,9.623609923
7891,M,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,With parents,8326,-857,0,0,0,Drivers,1,2,1,22.75,2.33,1,24.09961173
7892,M,Y,Y,0,184500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,9646,-3099,1,0,0,Drivers,2,16,0,26.42,8.42,1,28.18084619
7893,M,Y,Y,0,184500,State servant,Higher education,Married,House / apartment,13916,-169,0,0,0,Managers,2,0,1,38.08,0.42,6,13.42111006
7894,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,12298,-1200,0,0,0,Drivers,2,8,2,33.67,3.25,8,16.62461705
7895,M,Y,Y,0,189000,Pensioner,Secondary / secondary special,Married,House / apartment,20342,0,0,0,0,retired,2,40,2,55.67,0,1,9.291121817
7896,M,Y,Y,0,189000,Pensioner,Secondary / secondary special,Separated,House / apartment,20011,0,0,0,0,retired,1,22,2,54.83,0,1,9.444805357
7897,M,Y,Y,0,189000,Working,Higher education,Married,House / apartment,18736,-339,0,1,0,Drivers,2,35,1,51.33,0.92,1,10.27341414
7898,M,Y,Y,0,189000,Working,Secondary / secondary special,Married,House / apartment,15906,-1881,0,0,0,High skill tech staff,2,11,2,43.58,5.08,3,13.47593583
7899,M,Y,Y,0,189000,Working,Secondary / secondary special,Married,House / apartment,16127,-3461,0,0,0,Core staff,2,18,2,44.17,9.42,1,14.92183799
7900,M,Y,Y,0,189000,Working,Secondary / secondary special,Married,House / apartment,20815,-829,0,0,1,Security staff,2,3,1,57,2.25,1,9.456619634
7901,M,Y,Y,0,193500,State servant,Higher education,Married,House / apartment,17627,-4816,0,1,0,High skill tech staff,2,39,2,48.25,13.17,1,15.10420732
7902,M,Y,Y,0,193500,Working,Secondary / secondary special,Single / not married,House / apartment,9540,-1143,1,0,0,no_data,1,3,1,26.08,3.08,3,23.04394427
7903,M,Y,Y,0,198000,Working,Secondary / secondary special,Married,House / apartment,21111,-1159,0,0,0,Drivers,2,18,2,57.83,3.17,3,9.923817161
7904,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,10353,-1691,0,0,0,Drivers,2,21,1,28.33,4.58,5,23.37797275
7905,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,12658,-5374,0,0,1,Laborers,2,6,2,34.67,14.67,4,27.80065898
7906,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,14294,-401,0,0,0,Managers,2,34,0,39.08,1.08,1,14.5756856
7907,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,15406,-1463,0,0,0,Drivers,2,38,1,42.17,4,2,14.52341677
7908,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,18973,-1074,1,0,0,no_data,2,3,1,51.92,2.92,4,11.3134812
7909,M,Y,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,10229,-2378,0,0,0,Laborers,1,3,0,28,6.5,1,25.79289263
7910,M,Y,Y,0,202500,Commercial associate,Lower secondary,Married,House / apartment,18614,-7738,0,0,0,no_data,2,10,2,51,21.17,1,18.61897757
7911,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,12022,-1674,0,0,1,Laborers,2,13,2,32.92,4.58,5,19.56899884
7912,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,12557,-210,0,0,0,Laborers,2,6,0,34.33,0.58,3,16.40074512
7913,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,13108,-4545,0,1,0,no_data,2,7,2,35.92,12.42,2,23.64825412
7914,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,14893,-2604,0,0,0,Laborers,2,15,2,40.75,7.08,3,16.47815119
7915,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,17585,-235,0,0,0,Drivers,2,18,2,48.17,0.58,4,11.67146974
7916,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,17850,-2014,0,1,0,Cooking staff,2,2,1,48.92,5.5,5,12.78732003
7917,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,21500,-2967,0,0,0,Laborers,2,51,2,58.92,8.08,1,10.92645551
7918,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,23510,-1144,0,1,0,Security staff,2,9,1,64.42,3.08,5,9.05392113
7919,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,Rented apartment,10482,-2654,0,0,0,no_data,2,5,0,28.67,7.25,5,25.86867655
7920,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10629,-2969,0,0,1,High skill tech staff,1,16,2,29.08,8.08,5,26.43603133
7921,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10751,-336,0,0,0,Laborers,1,5,2,29.42,0.92,1,19.4431109
7922,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,9343,-1457,0,0,0,Waiters/barmen staff,1,2,1,25.58,4,4,25.67841745
7923,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,With parents,8351,-124,0,0,0,Drivers,1,0,1,22.83,0.33,1,24.6140756
7924,M,Y,Y,0,202500,Pensioner,Higher education,Married,House / apartment,21721,0,0,0,0,retired,2,35,1,59.5,0,1,9.322775195
7925,M,Y,Y,0,202500,Pensioner,Higher education,Married,House / apartment,23636,0,0,0,0,retired,2,14,2,64.75,0,3,8.567439499
7926,M,Y,Y,0,202500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,21064,0,0,0,0,retired,2,1,1,57.67,0,2,9.613558678
7927,M,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,20544,0,0,0,0,retired,2,15,2,56.25,0,6,9.856892523
7928,M,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,22448,0,0,0,0,retired,2,5,2,61.5,0,8,9.020848182
7929,M,Y,Y,0,202500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23022,0,0,0,0,retired,1,6,2,63,0,2,8.795934324
7930,M,Y,Y,0,202500,State servant,Secondary / secondary special,Married,House / apartment,14622,-2199,0,0,0,Core staff,2,15,2,40,6,1,16.30041053
7931,M,Y,Y,0,202500,State servant,Secondary / secondary special,Married,House / apartment,19428,-3585,1,0,0,no_data,2,49,1,53.17,9.83,1,12.78167014
7932,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,12648,-2132,0,0,0,no_data,2,10,2,34.58,5.83,1,19.25637124
7933,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,14646,-1953,0,0,0,Managers,2,3,1,40.08,5.33,3,15.95367525
7934,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,17148,-842,0,0,1,Security staff,2,23,2,46.92,2.25,1,12.41874157
7935,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,17585,-3017,0,0,0,Drivers,2,10,2,48.17,8.25,4,13.90032949
7936,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,20809,-5141,0,0,0,Managers,2,9,2,57,14.08,4,12.92443196
7937,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,22655,-3903,0,0,0,Managers,2,55,2,62,10.67,1,10.79884812
7938,M,Y,Y,0,202500,Working,Higher education,Separated,House / apartment,10763,-302,0,0,0,Sales staff,1,0,1,29.42,0.83,2,19.35761399
7939,M,Y,Y,0,202500,Working,Higher education,Single / not married,House / apartment,17585,-3017,0,0,0,Drivers,2,34,2,48.17,8.25,1,13.90032949
7940,M,Y,Y,0,202500,Working,Incomplete higher,Married,House / apartment,17242,-857,0,1,0,Security staff,2,12,2,47.17,2.33,3,12.35886482
7941,M,Y,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,10886,-1315,1,0,0,Laborers,2,13,0,29.83,3.58,4,21.15766378
7942,M,Y,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,14333,-95,0,1,0,Laborers,2,20,2,39.25,0.25,1,14.22250316
7943,M,Y,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,15973,-2026,0,0,1,Drivers,2,3,1,43.75,5.5,4,14.51925145
7944,M,Y,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,19252,-523,0,0,0,Drivers,2,10,2,52.75,1.42,2,10.81210956
7945,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,11505,-1043,0,0,1,Laborers,2,6,1,31.5,2.83,2,19.35576372
7946,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,11688,-1299,0,0,1,Laborers,2,9,2,32,3.5,2,19.49177014
7947,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,12992,-734,1,1,0,Drivers,2,3,1,35.58,2,6,16.51982379
